"customerid","age","gender","Marital Status","income","transactionid","Date","productid","price","qty","totalamount","storeid","storename","groupstore","Type","latitude","longitude","Product Name"
122,26,1,Single,"0,14",TR18491,"01/07/2022",P8,16000,1,16000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Oat
396,36,1,Married,"9,18",TR20122,"01/07/2022",P3,7500,3,22500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers
14,58,1,Married,"10,18",TR26498,"01/07/2022",P9,10000,5,50000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt
390,20,1,Single,"3,7",TR27011,"01/07/2022",P3,7500,4,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers
63,58,0,Married,"10,78",TR35672,"01/07/2022",P10,15000,3,45000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cheese Stick
41,51,0,Married,"16,42",TR36833,"01/07/2022",P3,7500,2,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers
445,51,0,Married,"14,48",TR4110,"01/07/2022",P2,3200,7,22400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Ginger Candy 
118,20,1,Single,"3,28",TR43466,"01/07/2022",P8,16000,1,16000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Oat
238,26,0,Single,"6,61",TR44592,"01/07/2022",P4,12000,3,36000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Potato Chip
335,29,1,Single,"4,74",TR46432,"01/07/2022",P3,7500,1,7500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers
94,53,0,Married,"12,94",TR5410,"01/07/2022",P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Ginger Candy 
251,45,1,Married,"3,38",TR60066,"01/07/2022",P10,15000,4,60000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cheese Stick
206,68,0,Married,"8,3",TR60222,"01/07/2022",P9,10000,5,50000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt
1,55,1,Married,"5,12",TR60228,"01/07/2022",P3,7500,5,37500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers
214,52,0,Married,"13,14",TR68742,"01/07/2022",P2,3200,7,22400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Ginger Candy 
87,44,1,Married,"9,57",TR71131,"01/07/2022",P9,10000,5,50000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt
293,54,0,Married,"10,4",TR72787,"01/07/2022",P8,16000,1,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat
431,40,1,Married,"9,51",TR77432,"01/07/2022",P7,9400,2,18800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Coffee Candy
107,38,1,Married,"9,85",TR79479,"01/07/2022",P7,9400,5,47000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy
438,36,1,Single,"5,43",TR88599,"01/07/2022",P10,15000,1,15000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick
378,54,0,Married,"14,66",TR92085,"01/07/2022",P10,15000,1,15000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick
348,29,1,Married,"4,64",TR9874,"01/07/2022",P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt
233,43,1,Married,"5,69",TR98897,"01/07/2022",P6,18000,4,72000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Cashew
155,40,0,Married,"7,17",TR17337,"02/07/2022",P4,12000,1,12000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Potato Chip
17,35,0,Married,"3,14",TR18471,"02/07/2022",P9,10000,1,10000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Yoghurt
302,51,0,Married,"15,43",TR19616,"02/07/2022",P8,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat
218,29,0,Married,"3,52",TR34452,"02/07/2022",P7,9400,5,47000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy
356,56,0,Married,"13,25",TR35601,"02/07/2022",P10,15000,3,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick
281,35,0,Married,"3,03",TR37048,"02/07/2022",P3,7500,2,15000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers
310,23,0,Married,"4,17",TR42480,"02/07/2022",P3,7500,6,45000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Crackers
125,55,1,Married,"12,75",TR43486,"02/07/2022",P5,4200,4,16800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea
172,57,1,Married,"8,96",TR46328,"02/07/2022",P4,12000,5,60000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Potato Chip
380,40,0,Married,"5,77",TR61763,"02/07/2022",P9,10000,3,30000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt
325,37,0,Single,"3,25",TR82925,"02/07/2022",P5,4200,3,12600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea
149,61,1,Married,"3,96",TR85800,"02/07/2022",P3,7500,1,7500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers
92,60,0,Married,"10,72",TR89488,"02/07/2022",P5,4200,4,16800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea
52,37,0,Married,"3,73",TR91570,"02/07/2022",P1,8800,9,79200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar
174,45,1,Married,"17,34",TR10947,"03/07/2022",P9,10000,4,40000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt
81,44,0,Married,"19,49",TR1281,"03/07/2022",P9,10000,1,10000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Yoghurt
142,23,1,Single,"1,58",TR13665,"03/07/2022",P2,3200,6,19200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy 
220,45,0,Married,"16,35",TR16195,"03/07/2022",P6,18000,3,54000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Cashew
270,49,1,Married,"8,81",TR20979,"03/07/2022",P10,15000,5,75000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Cheese Stick
400,23,1,Single,"2,79",TR225,"03/07/2022",P5,4200,2,8400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea
360,54,0,Married,"35,78",TR2611,"03/07/2022",P8,16000,1,16000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Oat
108,25,0,Single,"6,87",TR31751,"03/07/2022",P7,9400,2,18800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy
299,37,1,Married,"4,54",TR40115,"03/07/2022",P7,9400,6,56400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy
393,22,0,Single,"0",TR456,"03/07/2022",P9,10000,5,50000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt
72,26,0,Single,"1,81",TR49304,"03/07/2022",P3,7500,4,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers
149,61,1,Married,"3,96",TR63644,"03/07/2022",P7,9400,5,47000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Coffee Candy
390,20,1,Single,"3,7",TR66398,"03/07/2022",P3,7500,1,7500,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers
7,31,0,Married,"4,57",TR71129,"03/07/2022",P9,10000,2,20000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Yoghurt
233,43,1,Married,"5,69",TR71642,"03/07/2022",P1,8800,4,35200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Choco Bar
13,23,0,Single,"2,03",TR96325,"03/07/2022",P5,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea
217,39,1,Single,"6,96",TR18804,"04/07/2022",P2,3200,7,22400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Ginger Candy 
39,66,1,Married,"6,19",TR18916,"04/07/2022",P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt
384,59,1,Married,"4,42",TR2485,"04/07/2022",P3,7500,6,45000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Crackers
259,59,1,Married,"4,44",TR3208,"04/07/2022",P7,9400,6,56400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Coffee Candy
112,31,1,Married,"4,44",TR54646,"04/07/2022",P10,15000,5,75000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick
237,35,1,Married,"8,14",TR72546,"04/07/2022",P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea
47,35,1,Married,"9,56",TR74803,"04/07/2022",P9,10000,1,10000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Yoghurt
140,54,0,Married,"9,57",TR79007,"04/07/2022",P5,4200,3,12600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea
343,29,0,Married,"2,26",TR16451,"05/07/2022",P8,16000,3,48000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat
16,52,0,Married,"11,8",TR19197,"05/07/2022",P6,18000,1,18000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cashew
266,72,1,Married,"4,72",TR20454,"05/07/2022",P10,15000,3,45000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cheese Stick
58,27,1,Married,"4,43",TR20792,"05/07/2022",P5,4200,5,21000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea
5,58,1,Married,"3,57",TR21762,"05/07/2022",P9,10000,7,70000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Yoghurt
409,47,0,Married,"28,23",TR31724,"05/07/2022",P10,15000,3,45000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick
10,34,1,"","4",TR37789,"05/07/2022",P4,12000,1,12000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip
239,41,1,Married,"6,55",TR51478,"05/07/2022",P5,4200,2,8400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea
363,35,0,Married,"6,05",TR57847,"05/07/2022",P1,8800,10,88000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Choco Bar
46,36,1,Married,"8,31",TR69229,"05/07/2022",P8,16000,2,32000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat
89,32,0,Married,"9,68",TR74692,"05/07/2022",P10,15000,2,30000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Cheese Stick
198,45,0,Married,"10,69",TR78634,"05/07/2022",P5,4200,2,8400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Thai Tea
342,48,1,Married,"13,55",TR92181,"05/07/2022",P2,3200,3,9600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Ginger Candy 
287,36,0,Single,"3,7",TR93280,"05/07/2022",P3,7500,3,22500,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Crackers
54,42,0,Single,"9,68",TR13781,"06/07/2022",P3,7500,6,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers
27,43,0,Married,"17,42",TR18051,"06/07/2022",P8,16000,2,32000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Oat
444,53,0,Married,"15,31",TR18373,"06/07/2022",P4,12000,2,24000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip
422,21,1,Single,"3,88",TR27786,"06/07/2022",P7,9400,4,37600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Coffee Candy
223,62,1,Single,"5,35",TR32727,"06/07/2022",P8,16000,3,48000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat
276,31,1,Married,"8,96",TR35138,"06/07/2022",P1,8800,10,88000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Choco Bar
141,65,1,Married,"9,94",TR5562,"06/07/2022",P5,4200,3,12600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Thai Tea
2,60,1,Married,"6,23",TR57283,"06/07/2022",P5,4200,3,12600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea
220,45,0,Married,"16,35",TR6695,"06/07/2022",P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt
229,32,0,Married,"10,17",TR77916,"06/07/2022",P3,7500,5,37500,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers
237,35,1,Married,"8,14",TR87271,"06/07/2022",P9,10000,2,20000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Yoghurt
4,31,1,Married,"4,87",TR87345,"06/07/2022",P5,4200,3,12600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Thai Tea
158,49,1,Married,"5,6",TR97169,"06/07/2022",P5,4200,2,8400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Thai Tea
189,59,1,Single,"5,15",TR2430,"07/07/2022",P4,12000,4,48000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Potato Chip
133,47,1,Married,"20,81",TR26517,"07/07/2022",P10,15000,4,60000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick
15,30,0,Married,"4,52",TR27651,"07/07/2022",P6,18000,3,54000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cashew
355,19,1,Single,"0",TR28097,"07/07/2022",P5,4200,5,21000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
95,52,0,Married,"17,42",TR30435,"07/07/2022",P8,16000,2,32000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat
305,29,1,Married,"4,08",TR36777,"07/07/2022",P5,4200,4,16800,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea
3,32,1,Married,"9,17",TR37642,"07/07/2022",P7,9400,4,37600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy
84,54,0,Married,"18,12",TR40524,"07/07/2022",P10,15000,3,45000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick
77,26,0,Married,"4,67",TR42912,"07/07/2022",P9,10000,6,60000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Yoghurt
246,40,1,Single,"21,81",TR457,"07/07/2022",P8,16000,1,16000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Oat
50,31,1,Married,"6,01",TR51719,"07/07/2022",P8,16000,3,48000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat
53,32,0,Married,"7,36",TR56456,"07/07/2022",P5,4200,3,12600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea
251,45,1,Married,"3,38",TR62586,"07/07/2022",P1,8800,3,26400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar
97,51,1,Married,"20,22",TR66543,"07/07/2022",P9,10000,1,10000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Yoghurt
192,26,0,Single,"4,47",TR82062,"07/07/2022",P3,7500,3,22500,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Crackers
391,26,0,Married,"4,98",TR83991,"07/07/2022",P2,3200,3,9600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Ginger Candy 
110,19,0,Married,"2,41",TR84427,"07/07/2022",P7,9400,3,28200,13,Buana,Buana,General Trade,"-1,26916","116,825264",Coffee Candy
17,35,0,Married,"3,14",TR91305,"07/07/2022",P7,9400,6,56400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Coffee Candy
133,47,1,Married,"20,81",TR96589,"07/07/2022",P7,9400,6,56400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Coffee Candy
3,32,1,Married,"9,17",TR19851,"08/07/2022",P4,12000,3,36000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Potato Chip
214,52,0,Married,"13,14",TR35585,"08/07/2022",P7,9400,4,37600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",Coffee Candy
166,33,0,Married,"3,33",TR38669,"08/07/2022",P4,12000,5,60000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Potato Chip
315,29,1,Married,"4,18",TR42976,"08/07/2022",P2,3200,3,9600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy 
54,42,0,Single,"9,68",TR4386,"08/07/2022",P10,15000,1,15000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Cheese Stick
247,33,1,Married,"8,11",TR46056,"08/07/2022",P6,18000,2,36000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew
233,43,1,Married,"5,69",TR6198,"08/07/2022",P7,9400,4,37600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Coffee Candy
258,51,0,Married,"12,57",TR64486,"08/07/2022",P3,7500,1,7500,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Crackers
395,28,0,Married,"3,39",TR65593,"08/07/2022",P5,4200,5,21000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea
218,29,0,Married,"3,52",TR71106,"08/07/2022",P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Ginger Candy 
388,44,1,Married,"16,12",TR86702,"08/07/2022",P2,3200,6,19200,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Ginger Candy 
362,25,0,Single,"7,47",TR90952,"08/07/2022",P9,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Yoghurt
255,24,1,Single,"5,78",TR97236,"08/07/2022",P3,7500,3,22500,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Crackers
152,59,1,Married,"10,68",TR17912,"09/07/2022",P3,7500,4,30000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Crackers
174,45,1,Married,"17,34",TR19550,"09/07/2022",P9,10000,6,60000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt
96,55,0,Married,"13,67",TR258,"09/07/2022",P5,4200,3,12600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Thai Tea
232,62,0,Married,"7,32",TR29093,"09/07/2022",P8,16000,3,48000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Oat
231,51,1,Married,"16,59",TR38700,"09/07/2022",P6,18000,1,18000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew
170,36,0,Married,"7,55",TR44905,"09/07/2022",P5,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Thai Tea
171,40,0,Married,"10,05",TR46690,"09/07/2022",P6,18000,3,54000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cashew
414,21,1,Single,"0,74",TR49701,"09/07/2022",P10,15000,5,75000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cheese Stick
176,54,1,Married,"18,32",TR5084,"09/07/2022",P5,4200,4,16800,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea
354,53,1,Married,"16,94",TR67334,"09/07/2022",P8,16000,3,48000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Oat
128,0,1,Married,"6,77",TR70093,"09/07/2022",P9,10000,6,60000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Yoghurt
268,49,1,Single,"5,18",TR70098,"09/07/2022",P8,16000,1,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Oat
427,54,0,Married,"16,88",TR9376,"09/07/2022",P3,7500,2,15000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Crackers
443,33,1,"","9,28",TR99503,"09/07/2022",P6,18000,1,18000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Cashew
343,29,0,Married,"2,26",TR20698,"10/07/2022",P4,12000,1,12000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Potato Chip
363,35,0,Married,"6,05",TR32454,"10/07/2022",P5,4200,3,12600,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Thai Tea
219,39,0,Single,"9,73",TR32974,"10/07/2022",P3,7500,2,15000,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",Crackers
315,29,1,Married,"4,18",TR51807,"10/07/2022",P10,15000,1,15000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Cheese Stick
279,62,0,Married,"5,35",TR58251,"10/07/2022",P5,4200,5,21000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Thai Tea
37,51,0,Married,"17,11",TR81797,"10/07/2022",P1,8800,10,88000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Choco Bar
323,58,0,Married,"10,55",TR90402,"10/07/2022",P3,7500,4,30000,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",Crackers
319,39,0,Married,"8,82",TR95008,"10/07/2022",P2,3200,7,22400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Ginger Candy 
221,23,1,Single,"7,5",TR96588,"10/07/2022",P3,7500,1,7500,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Crackers
431,40,1,Married,"9,51",TR14050,"11/07/2022",P10,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick
143,25,1,Single,"2,87",TR19919,"11/07/2022",P9,10000,6,60000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Yoghurt
96,55,0,Married,"13,67",TR3197,"11/07/2022",P3,7500,1,7500,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",Crackers
1,55,1,Married,"5,12",TR61088,"11/07/2022",P4,12000,2,24000,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Potato Chip
95,52,0,Married,"17,42",TR61164,"11/07/2022",P5,4200,3,12600,13,Buana,Buana,General Trade,"-1,26916","116,825264",Thai Tea
20,43,0,Married,"18,91",TR74348,"11/07/2022",P3,7500,4,30000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers
354,53,1,Married,"16,94",TR9460,"11/07/2022",P8,16000,2,32000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Oat
416,27,1,"","3,43",TR95391,"11/07/2022",P5,4200,4,16800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",Thai Tea
130,40,0,Married,"9,73",TR98335,"11/07/2022",P6,18000,4,72000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",Cashew
411,19,1,Single,"0",TR12333,"12/07/2022",P10,15000,5,75000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Cheese Stick
306,49,0,Married,"16,52",TR1310,"12/07/2022",P6,18000,2,36000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cashew
121,26,0,Single,"2,93",TR20981,"12/07/2022",P3,7500,3,22500,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",Crackers
90,21,1,Single,"0",TR29295,"12/07/2022",P6,18000,4,72000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cashew
103,31,1,Single,"4,01",TR30261,"12/07/2022",P10,15000,4,60000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Cheese Stick
133,47,1,Married,"20,81",TR34405,"12/07/2022",P5,4200,5,21000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",Thai Tea
168,27,0,Married,"4,88",TR3631,"12/07/2022",P4,12000,3,36000,13,Buana,Buana,General Trade,"-1,26916","116,825264",Potato Chip
220,45,0,Married,"16,35",TR42847,"12/07/2022",P10,15000,5,75000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Cheese Stick
6,23,0,Married,"2,33",TR48273,"12/07/2022",P1,8800,6,52800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",Choco Bar
260,33,0,Single,"6,65",TR55797,"12/07/2022",P5,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Thai Tea
89,32,0,Married,"9,68",TR76552,"12/07/2022",P10,15000,4,60000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",Cheese Stick
44,40,0,Married,"10,65",TR84344,"12/07/2022",P9,10000,5,50000,12,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554",Yoghurt
282,55,0,Married,"11,38",TR86305,"12/07/2022",P8,16000,2,32000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",Oat
175,60,0,Married,"9,7",TR95040,"12/07/2022",P10,15000,3,45000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Cheese Stick
392,45,0,Married,"19,68",TR12695,"13/07/2022",P8,16000,2,32000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",Oat
